Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Astana,PM2.5 - Principal,2024-02-15 01:00 AM,2024,02,15,01,43.7,121,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 02:00 AM,2024,02,15,02,37.8,107,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 03:00 AM,2024,02,15,03,29.4,87,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 04:00 AM,2024,02,15,04,24.2,76,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 05:00 AM,2024,02,15,05,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 06:00 AM,2024,02,15,06,23.8,76,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 07:00 AM,2024,02,15,07,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 08:00 AM,2024,02,15,08,20.6,69,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 09:00 AM,2024,02,15,09,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 10:00 AM,2024,02,15,10,26.4,81,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 11:00 AM,2024,02,15,11,34.2,97,Moderate,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 12:00 PM,2024,02,15,12,28.1,85,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 01:00 PM,2024,02,15,13,26.5,81,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 02:00 PM,2024,02,15,14,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 03:00 PM,2024,02,15,15,17.8,63,Moderate,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 04:00 PM,2024,02,15,16,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 05:00 PM,2024,02,15,17,17.7,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 06:00 PM,2024,02,15,18,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 07:00 PM,2024,02,15,19,19.1,66,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 08:00 PM,2024,02,15,20,24.0,76,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 09:00 PM,2024,02,15,21,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 10:00 PM,2024,02,15,22,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-15 11:00 PM,2024,02,15,23,16.7,61,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 12:00 AM,2024,02,16,00,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 01:00 AM,2024,02,16,01,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 02:00 AM,2024,02,16,02,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 03:00 AM,2024,02,16,03,20.1,68,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 04:00 AM,2024,02,16,04,22.0,72,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 05:00 AM,2024,02,16,05,19.0,66,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 06:00 AM,2024,02,16,06,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 07:00 AM,2024,02,16,07,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 08:00 AM,2024,02,16,08,18.8,65,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 09:00 AM,2024,02,16,09,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-16 10:00 AM,2024,02,16,10,19.9,67,Moderate,-999.0,UG/M3,1 Hr,Missing
Astana,PM2.5 - Principal,2024-02-20 06:00 PM,2024,02,20,18,-999.0,-999,N/A,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-20 08:00 PM,2024,02,20,20,22.9,74,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-20 09:00 PM,2024,02,20,21,19.2,66,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-20 10:00 PM,2024,02,20,22,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-20 11:00 PM,2024,02,20,23,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 12:00 AM,2024,02,21,00,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 01:00 AM,2024,02,21,01,19.3,66,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 02:00 AM,2024,02,21,02,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 03:00 AM,2024,02,21,03,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 04:00 AM,2024,02,21,04,19.2,66,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 05:00 AM,2024,02,21,05,20.8,69,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 06:00 AM,2024,02,21,06,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 07:00 AM,2024,02,21,07,23.0,74,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 08:00 AM,2024,02,21,08,29.3,87,Moderate,35.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 09:00 AM,2024,02,21,09,29.1,87,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 10:00 AM,2024,02,21,10,26.5,81,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 11:00 AM,2024,02,21,11,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 12:00 PM,2024,02,21,12,21.3,70,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 01:00 PM,2024,02,21,13,18.1,64,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 02:00 PM,2024,02,21,14,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 03:00 PM,2024,02,21,15,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 04:00 PM,2024,02,21,16,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 05:00 PM,2024,02,21,17,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 06:00 PM,2024,02,21,18,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 07:00 PM,2024,02,21,19,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 08:00 PM,2024,02,21,20,22.0,72,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 09:00 PM,2024,02,21,21,23.6,75,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 10:00 PM,2024,02,21,22,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-21 11:00 PM,2024,02,21,23,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 12:00 AM,2024,02,22,00,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 01:00 AM,2024,02,22,01,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 02:00 AM,2024,02,22,02,29.6,88,Moderate,38.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 03:00 AM,2024,02,22,03,27.3,83,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 04:00 AM,2024,02,22,04,25.1,78,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 05:00 AM,2024,02,22,05,27.0,82,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 06:00 AM,2024,02,22,06,26.0,80,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 07:00 AM,2024,02,22,07,31.7,92,Moderate,38.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 08:00 AM,2024,02,22,08,54.0,147,Unhealthy for Sensitive Groups,76.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 09:00 AM,2024,02,22,09,47.0,129,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 10:00 AM,2024,02,22,10,40.0,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 11:00 AM,2024,02,22,11,35.0,99,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 12:00 PM,2024,02,22,12,37.0,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 01:00 PM,2024,02,22,13,33.5,96,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 02:00 PM,2024,02,22,14,28.2,85,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 03:00 PM,2024,02,22,15,25.6,79,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 04:00 PM,2024,02,22,16,23.3,75,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 05:00 PM,2024,02,22,17,22.1,72,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 06:00 PM,2024,02,22,18,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 07:00 PM,2024,02,22,19,25.0,78,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 08:00 PM,2024,02,22,20,49.0,134,Unhealthy for Sensitive Groups,73.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 09:00 PM,2024,02,22,21,54.0,147,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 10:00 PM,2024,02,22,22,43.5,121,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-22 11:00 PM,2024,02,22,23,72.7,160,Unhealthy,102.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 12:00 AM,2024,02,23,00,106.8,177,Unhealthy,141.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 01:00 AM,2024,02,23,01,133.4,191,Unhealthy,160.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 02:00 AM,2024,02,23,02,137.7,193,Unhealthy,142.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 03:00 AM,2024,02,23,03,98.8,173,Unhealthy,60.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 04:00 AM,2024,02,23,04,98.4,173,Unhealthy,98.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 05:00 AM,2024,02,23,05,115.2,182,Unhealthy,132.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 06:00 AM,2024,02,23,06,90.1,169,Unhealthy,65.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 07:00 AM,2024,02,23,07,60.0,153,Unhealthy,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 08:00 AM,2024,02,23,08,51.0,139,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 09:00 AM,2024,02,23,09,50.0,137,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 10:00 AM,2024,02,23,10,56.0,151,Unhealthy,62.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 11:00 AM,2024,02,23,11,44.9,124,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 12:00 PM,2024,02,23,12,54.9,149,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 01:00 PM,2024,02,23,13,64.4,156,Unhealthy,74.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 02:00 PM,2024,02,23,14,67.7,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 03:00 PM,2024,02,23,15,69.8,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 04:00 PM,2024,02,23,16,74.9,161,Unhealthy,80.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 05:00 PM,2024,02,23,17,71.9,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 06:00 PM,2024,02,23,18,68.9,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 07:00 PM,2024,02,23,19,66.4,157,Unhealthy,64.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 08:00 PM,2024,02,23,20,65.7,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 09:00 PM,2024,02,23,21,65.8,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 10:00 PM,2024,02,23,22,56.9,152,Unhealthy,48.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-23 11:00 PM,2024,02,23,23,53.1,144,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 12:00 AM,2024,02,24,00,55.6,151,Unhealthy,59.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 01:00 AM,2024,02,24,01,61.7,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 02:00 AM,2024,02,24,02,60.9,154,Unhealthy,60.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 03:00 AM,2024,02,24,03,57.1,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 04:00 AM,2024,02,24,04,54.6,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 05:00 AM,2024,02,24,05,54.7,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 06:00 AM,2024,02,24,06,58.9,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 07:00 AM,2024,02,24,07,61.3,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 08:00 AM,2024,02,24,08,66.9,157,Unhealthy,75.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 09:00 AM,2024,02,24,09,72.9,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 10:00 AM,2024,02,24,10,84.2,166,Unhealthy,94.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 11:00 AM,2024,02,24,11,99.6,174,Unhealthy,115.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 12:00 PM,2024,02,24,12,118.3,183,Unhealthy,137.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 01:00 PM,2024,02,24,13,131.6,190,Unhealthy,145.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 02:00 PM,2024,02,24,14,144.8,197,Unhealthy,158.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 03:00 PM,2024,02,24,15,127.4,188,Unhealthy,110.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 04:00 PM,2024,02,24,16,91.2,169,Unhealthy,55.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 05:00 PM,2024,02,24,17,70.1,159,Unhealthy,49.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 06:00 PM,2024,02,24,18,63.0,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 07:00 PM,2024,02,24,19,60.0,153,Unhealthy,57.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 08:00 PM,2024,02,24,20,50.0,137,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 09:00 PM,2024,02,24,21,43.4,120,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 10:00 PM,2024,02,24,22,35.2,100,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-24 11:00 PM,2024,02,24,23,37.1,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 12:00 AM,2024,02,25,00,36.5,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 01:00 AM,2024,02,25,01,32.7,94,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 02:00 AM,2024,02,25,02,28.8,86,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 03:00 AM,2024,02,25,03,25.9,80,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 04:00 AM,2024,02,25,04,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 05:00 AM,2024,02,25,05,23.7,75,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 06:00 AM,2024,02,25,06,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 07:00 AM,2024,02,25,07,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 08:00 AM,2024,02,25,08,21.5,71,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 09:00 AM,2024,02,25,09,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 10:00 AM,2024,02,25,10,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 11:00 AM,2024,02,25,11,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 12:00 PM,2024,02,25,12,25.1,78,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 01:00 PM,2024,02,25,13,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 02:00 PM,2024,02,25,14,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 03:00 PM,2024,02,25,15,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 04:00 PM,2024,02,25,16,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 05:00 PM,2024,02,25,17,25.7,80,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 06:00 PM,2024,02,25,18,25.0,78,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 07:00 PM,2024,02,25,19,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 08:00 PM,2024,02,25,20,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 09:00 PM,2024,02,25,21,20.8,69,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 10:00 PM,2024,02,25,22,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-25 11:00 PM,2024,02,25,23,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 12:00 AM,2024,02,26,00,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 01:00 AM,2024,02,26,01,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 02:00 AM,2024,02,26,02,13.0,53,Moderate,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 03:00 AM,2024,02,26,03,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 04:00 AM,2024,02,26,04,15.2,58,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 05:00 AM,2024,02,26,05,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 06:00 AM,2024,02,26,06,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 07:00 AM,2024,02,26,07,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 08:00 AM,2024,02,26,08,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 09:00 AM,2024,02,26,09,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 10:00 AM,2024,02,26,10,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 11:00 AM,2024,02,26,11,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 12:00 PM,2024,02,26,12,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 01:00 PM,2024,02,26,13,24.9,78,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 02:00 PM,2024,02,26,14,23.4,75,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 03:00 PM,2024,02,26,15,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 04:00 PM,2024,02,26,16,29.3,87,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 05:00 PM,2024,02,26,17,30.6,90,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 06:00 PM,2024,02,26,18,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 07:00 PM,2024,02,26,19,27.4,83,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 08:00 PM,2024,02,26,20,25.1,78,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 09:00 PM,2024,02,26,21,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 10:00 PM,2024,02,26,22,27.7,84,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-26 11:00 PM,2024,02,26,23,28.3,85,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 12:00 AM,2024,02,27,00,29.5,88,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 01:00 AM,2024,02,27,01,29.6,88,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 02:00 AM,2024,02,27,02,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 03:00 AM,2024,02,27,03,27.6,84,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 04:00 AM,2024,02,27,04,26.4,81,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 05:00 AM,2024,02,27,05,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 06:00 AM,2024,02,27,06,25.7,80,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 07:00 AM,2024,02,27,07,21.3,70,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 08:00 AM,2024,02,27,08,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 09:00 AM,2024,02,27,09,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 10:00 AM,2024,02,27,10,27.5,83,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 11:00 AM,2024,02,27,11,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 12:00 PM,2024,02,27,12,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-02-27 01:00 PM,2024,02,27,13,27.4,83,Moderate,28.0,UG/M3,1 Hr,Valid
